RowID ^ Count ^ Phrase
78494 ^ 1 ^ and he shall set forth
78495 ^ 1 ^ but the multitude
78496 ^ 1 ^ and when he hath taken away
78497 ^ 1 ^ and he shall cast down
78498 ^ 1 ^ many ten thousands
78499 ^ 1 ^ and shall set forth
78500 ^ 1 ^ and shall certainly come
78501 ^ 1 ^ and with much
78502 ^ 1 ^ there shall many
78503 ^ 1 ^ also the robbers
78504 ^ 1 ^ shall exalt themselves
78505 ^ 1 ^ but they shall fall
78506 ^ 1 ^ and cast up
78507 ^ 1 ^ the most fenced
78508 ^ 1 ^ neither his chosen
78509 ^ 1 ^ shall there be any strength
78510 ^ 1 ^ but he that cometh
78511 ^ 1 ^ him shall do
78512 ^ 1 ^ according to his own will
78513 ^ 1 ^ him and he shall stand
78514 ^ 1 ^ which by his hand
78515 ^ 1 ^ he shall also set
78516 ^ 1 ^ with the strength
78517 ^ 1 ^ of his whole
78518 ^ 1 ^ and upright ones
78519 ^ 1 ^ him thus shall he do
78520 ^ 1 ^ him the daughter
78521 ^ 1 ^ corrupting
78522 ^ 1 ^ her but she shall not
78523 ^ 1 ^ on his side  neither
78524 ^ 1 ^ after this shall he turn
78525 ^ 1 ^ unto the isles
78526 ^ 1 ^ but a prince
78527 ^ 1 ^ for his own behalf shall cause the reproach
78528 ^ 1 ^ offered by him to cease
78529 ^ 1 ^ his own reproach
78530 ^ 1 ^ he shall cause it to turn
78531 ^ 1 ^ then he shall turn
78532 ^ 1 ^ toward the fort
78533 ^ 1 ^ of his own land
78534 ^ 1 ^ but he shall stumble
78535 ^ 1 ^ then shall stand up
78536 ^ 1 ^ a raiser
78537 ^ 1 ^ of taxes
78538 ^ 1 ^ in the glory
78539 ^ 1 ^ but within few
78540 ^ 1 ^ he shall be destroyed
78541 ^ 1 ^ whom they shall not
78542 ^ 1 ^ but he shall come in
78543 ^ 1 ^ and obtain
78544 ^ 1 ^ and with the arms
78545 ^ 1 ^ shall they be overflown
78546 ^ 1 ^ him and shall be broken
78547 ^ 1 ^ the league
78548 ^ 1 ^ him he shall work
78549 ^ 1 ^ for he shall come up
78550 ^ 1 ^ and shall become strong
78551 ^ 1 ^ with a small
78552 ^ 1 ^ even upon the fattest places
78553 ^ 1 ^ nor his fathers
78554 ^ 1 ^ he shall scatter
78555 ^ 1 ^ among them the prey
78556 ^ 1 ^ yea  and he shall forecast
78557 ^ 1 ^ his devices
78558 ^ 1 ^ and he shall stir up
78559 ^ 1 ^ and his courage
78560 ^ 1 ^ they shall forecast
78561 ^ 1 ^ yea they that feed
78562 ^ 1 ^ of the portion of his meat
78563 ^ 1 ^ him and his army
78564 ^ 1 ^ these kings
78565 ^ 1 ^ shall be to do mischief
78566 ^ 1 ^ and they shall speak
78567 ^ 1 ^ shall be at the time appointed
78568 ^ 1 ^ into his land
78569 ^ 1 ^ exploits  and return
78570 ^ 1 ^ as the former
78571 ^ 1 ^ or as the latter
78572 ^ 1 ^ for the ships
78573 ^ 1 ^ against him therefore he shall be grieved
78574 ^ 1 ^ and have indignation
78575 ^ 1 ^ so shall he do
78576 ^ 1 ^ he shall even return
78577 ^ 1 ^ and have intelligence
78578 ^ 1 ^ and arms
78579 ^ 1 ^ on his part
78580 ^ 1 ^ sacrifice  and they shall place
78581 ^ 1 ^ and such as do wickedly against
78582 ^ 1 ^ shall he corrupt
78583 ^ 1 ^ that do know
78584 ^ 1 ^ and they that understand
78585 ^ 1 ^ shall instruct
78586 ^ 1 ^ yet they shall fall
78587 ^ 1 ^ and by flame
78588 ^ 1 ^ by captivity
78589 ^ 1 ^ and by spoil
78590 ^ 1 ^ now when they shall fall
78591 ^ 1 ^ they shall be helped
78592 ^ 1 ^ with a little
78593 ^ 1 ^ them with flatteries
78594 ^ 1 ^ them of understanding
78595 ^ 1 ^ them and to purge
78596 ^ 1 ^ and to make them white
78597 ^ 1 ^ for a time appointed
78598 ^ 1 ^ and he shall exalt himself
78599 ^ 1 ^ and magnify himself
78600 ^ 1 ^ that that is determined
78601 ^ 1 ^ neither shall he regard
78602 ^ 1 ^ nor the desire
78603 ^ 1 ^ nor regard any
78604 ^ 1 ^ he shall magnify himself
78605 ^ 1 ^ but in
78606 ^ 1 ^ of forces
78607 ^ 1 ^ and a god
78608 ^ 1 ^ and with precious
78609 ^ 1 ^ and pleasant things
78610 ^ 1 ^ thus shall he do
78611 ^ 1 ^ in the most strong holds
78612 ^ 1 ^ and he shall cause them to rule
78613 ^ 1 ^ and shall divide
78614 ^ 1 ^ for gain
78615 ^ 1 ^ and at the time
78616 ^ 1 ^ push
78617 ^ 1 ^ shall come against him like a whirlwind
78618 ^ 1 ^ and with many
78619 ^ 1 ^ and he shall enter
78620 ^ 1 ^ into the countries
78621 ^ 1 ^ also into the glorious
78622 ^ 1 ^ countries shall be overthrown
78623 ^ 1 ^ even edom
78624 ^ 1 ^ he shall stretch forth
78625 ^ 1 ^ also upon the countries
78626 ^ 1 ^ but he shall have power
78627 ^ 1 ^ over the treasures
78628 ^ 1 ^ shall be at his steps
78629 ^ 1 ^ but tidings
78630 ^ 1 ^ out of the east
78631 ^ 1 ^ and out of the north
78632 ^ 1 ^ him therefore he shall go forth
78633 ^ 1 ^ and utterly to make away
78634 ^ 1 ^ and he shall plant
78635 ^ 1 ^ of his palace
78636 ^ 1 ^ yet he shall come
78637 ^ 1 ^ his end
78638 ^ 1 ^ shall michael
78639 ^ 1 ^ since there was
78640 ^ 1 ^ that shall be found
78641 ^ 1 ^ of them that sleep
78642 ^ 1 ^ shall awake
78643 ^ 1 ^ to everlasting
78644 ^ 1 ^ and they that be wise
78645 ^ 1 ^ as the brightness
78646 ^ 1 ^ and they that turn many to righteousness
78647 ^ 1 ^ shall run to and fro
78648 ^ 1 ^ shall it be to the end
78649 ^ 1 ^ of these wonders
78650 ^ 1 ^ when he held up
78651 ^ 1 ^ by him that liveth
78652 ^ 1 ^ it shall be for a time
78653 ^ 1 ^ and when he shall have accomplished
78654 ^ 1 ^ things shall be finished
78655 ^ 1 ^ but i understood
78656 ^ 1 ^ shall be the end
78657 ^ 1 ^ are closed up
78658 ^ 1 ^ shall be purified
78659 ^ 1 ^ and made white
78660 ^ 1 ^ and tried
78661 ^ 1 ^ shall do wickedly
78662 ^ 1 ^ but the wise
78663 ^ 1 ^ and from the time
78664 ^ 1 ^ that the daily
78665 ^ 1 ^ sacrifice shall be taken away
78666 ^ 1 ^ there shall be a thousand
78667 ^ 1 ^ is he that waiteth
78668 ^ 1 ^ to the thousand
78669 ^ 1 ^ but go thou thy way
78670 ^ 1 ^ till the end
78671 ^ 1 ^ be  for thou shalt rest
78672 ^ 1 ^ in thy lot
78673 ^ 1 ^ by hosea
78674 ^ 1 ^ unto thee a wife
78675 ^ 1 ^ hath committed great whoredom
78676 ^ 1 ^ departing from
78677 ^ 1 ^ of diblaim
78678 ^ 1 ^ which conceived
78679 ^ 1 ^ him call
78680 ^ 1 ^ while  and i will avenge
78681 ^ 1 ^ and will cause to cease
78682 ^ 1 ^ and god said
78683 ^ 1 ^ unto him call
78684 ^ 1 ^ i will utterly take them away
78685 ^ 1 ^ but i will have mercy upon
78686 ^ 1 ^ them by the lord
78687 ^ 1 ^ them by bow
78688 ^ 1 ^ nor by sword
78689 ^ 1 ^ nor by battle
78690 ^ 1 ^ by horses
78691 ^ 1 ^ nor by horsemen
78692 ^ 1 ^ now when she had weaned
78693 ^ 1 ^ god  call
78694 ^ 1 ^ loammi
78695 ^ 1 ^ yet the number
78696 ^ 1 ^ be measured
78697 ^ 1 ^ that in the place
78698 ^ 1 ^ there it shall be said
78699 ^ 1 ^ unto them ye are the sons
78700 ^ 1 ^ then shall the children
78701 ^ 1 ^ themselves one
78702 ^ 1 ^ and they shall come up
78703 ^ 1 ^ shall be the day
78704 ^ 1 ^ ye unto your brethren
78705 ^ 1 ^ ammi
78706 ^ 1 ^ and to your sisters
78707 ^ 1 ^ ruhamah
78708 ^ 1 ^ with your mother
78709 ^ 1 ^ let her therefore put away
78710 ^ 1 ^ out of her sight
78711 ^ 1 ^ and her adulteries
78712 ^ 1 ^ her breasts
78713 ^ 1 ^ i strip
78714 ^ 1 ^ her naked
78715 ^ 1 ^ her as in the day
78716 ^ 1 ^ that she was born
78717 ^ 1 ^ her as a wilderness
78718 ^ 1 ^ her like a dry
78719 ^ 1 ^ her with thirst
78720 ^ 1 ^ be the children
78721 ^ 1 ^ she that conceived
78722 ^ 1 ^ them hath done shamefully
78723 ^ 1 ^ that give
78724 ^ 1 ^ me my bread
78725 ^ 1 ^ and my drink
78726 ^ 1 ^ i will hedge up
78727 ^ 1 ^ that she shall not
78728 ^ 1 ^ and she shall follow after
78729 ^ 1 ^ them and she shall seek
78730 ^ 1 ^ them but shall not
78731 ^ 1 ^ them  then shall she say
78732 ^ 1 ^ my first
78733 ^ 1 ^ was it better
78734 ^ 1 ^ with me than now
78735 ^ 1 ^ her corn
78736 ^ 1 ^ her silver
78737 ^ 1 ^ which they prepared
78738 ^ 1 ^ my corn
78739 ^ 1 ^ thereof and my wine
78740 ^ 1 ^ in the season
78741 ^ 1 ^ thereof and will recover
78742 ^ 1 ^ given to cover
78743 ^ 1 ^ will i discover
78744 ^ 1 ^ her lewdness
78745 ^ 1 ^ her out of mine hand
78746 ^ 1 ^ i will also cause all
78747 ^ 1 ^ her mirth
78748 ^ 1 ^ her feast days
78749 ^ 1 ^ her new moons
78750 ^ 1 ^ and her sabbaths
78751 ^ 1 ^ her solemn feasts
78752 ^ 1 ^ her vines
78753 ^ 1 ^ and her fig trees
78754 ^ 1 ^ she hath said
78755 ^ 1 ^ are my rewards
78756 ^ 1 ^ me and i will make
78757 ^ 1 ^ them a forest
78758 ^ 1 ^ and i will visit
78759 ^ 1 ^ she burned incense
78760 ^ 1 ^ to them and she decked
78761 ^ 1 ^ herself with her earrings
78762 ^ 1 ^ and her jewels
78763 ^ 1 ^ will allure
78764 ^ 1 ^ her and bring
78765 ^ 1 ^ her into the wilderness
78766 ^ 1 ^ her vineyards
78767 ^ 1 ^ for a door
78768 ^ 1 ^ and she shall sing
78769 ^ 1 ^ that thou shalt call
78770 ^ 1 ^ me ishi
78771 ^ 1 ^ baali
78772 ^ 1 ^ for i will take away
78773 ^ 1 ^ out of her mouth
78774 ^ 1 ^ by their name
78775 ^ 1 ^ for them with
78776 ^ 1 ^ and with the creeping things
78777 ^ 1 ^ and will make them to lie down
78778 ^ 1 ^ and i will betroth
78779 ^ 1 ^ thee unto me forever
78780 ^ 1 ^ yea i will betroth
78781 ^ 1 ^ thee unto me in righteousness
78782 ^ 1 ^ and in lovingkindness
78783 ^ 1 ^ and in mercies
78784 ^ 1 ^ i will even betroth
78785 ^ 1 ^ thee unto me in faithfulness
78786 ^ 1 ^ her unto me in the earth
78787 ^ 1 ^ and i will have mercy upon
78788 ^ 1 ^ her that had not
78789 ^ 1 ^ and i will say
78790 ^ 1 ^ to them which were not
78791 ^ 1 ^ thou art my god
78792 ^ 1 ^ of her friend
78793 ^ 1 ^ yet an adulteress
78794 ^ 1 ^ according to the love
78795 ^ 1 ^ flagons
78796 ^ 1 ^ so i bought
78797 ^ 1 ^ her to me for fifteen
78798 ^ 1 ^ and for a homer
78799 ^ 1 ^ and a half homer
78800 ^ 1 ^ her thou shalt abide
78801 ^ 1 ^ for me many
78802 ^ 1 ^ for another man
78803 ^ 1 ^ and without teraphim
78804 ^ 1 ^ by swearing
78805 ^ 1 ^ and stealing
78806 ^ 1 ^ and committing adultery
78807 ^ 1 ^ they break out
78808 ^ 1 ^ therein shall languish
78809 ^ 1 ^ with the beasts
78810 ^ 1 ^ and with the fowls
78811 ^ 1 ^ yea the fishes
78812 ^ 1 ^ for thy people
78813 ^ 1 ^ are as they that strive
78814 ^ 1 ^ with the priest
78815 ^ 1 ^ therefore shalt thou fall
78816 ^ 1 ^ hast rejected
78817 ^ 1 ^ i will also reject
78818 ^ 1 ^ thee that thou shalt be no priest
78819 ^ 1 ^ to me seeing thou hast forgotten
78820 ^ 1 ^ as they were increased
78821 ^ 1 ^ against me therefore will i change
78822 ^ 1 ^ they eat up
78823 ^ 1 ^ like people
78824 ^ 1 ^ like priest
78825 ^ 1 ^ them for their ways
78826 ^ 1 ^ and reward
78827 ^ 1 ^ them their doings
78828 ^ 1 ^ for they shall eat
78829 ^ 1 ^ have enough
78830 ^ 1 ^ they shall commit whoredom
78831 ^ 1 ^ they have left off
78832 ^ 1 ^ to take heed
78833 ^ 1 ^ whoredom
78834 ^ 1 ^ ask counsel
78835 ^ 1 ^ at their stocks
78836 ^ 1 ^ and their staff
78837 ^ 1 ^ hath caused them to err
78838 ^ 1 ^ and they have gone a whoring
78839 ^ 1 ^ oaks
78840 ^ 1 ^ and poplars
78841 ^ 1 ^ and elms
78842 ^ 1 ^ thereof is good
78843 ^ 1 ^ shall commit whoredom
78844 ^ 1 ^ and your spouses
78845 ^ 1 ^ shall commit adultery
78846 ^ 1 ^ punish
78847 ^ 1 ^ they commit whoredom
78848 ^ 1 ^ nor your spouses
78849 ^ 1 ^ and they sacrifice
78850 ^ 1 ^ that doth not
78851 ^ 1 ^ yet let not
78852 ^ 1 ^ ye unto gilgal
78853 ^ 1 ^ to bethaven
78854 ^ 1 ^ slideth back
78855 ^ 1 ^ as a backsliding
78856 ^ 1 ^ them as a lamb
78857 ^ 1 ^ in a large place
78858 ^ 1 ^ to idols
78859 ^ 1 ^ their drink
78860 ^ 1 ^ is sour
78861 ^ 1 ^ they have committed whoredom continually
78862 ^ 1 ^ her rulers
78863 ^ 1 ^ do love
78864 ^ 1 ^ hath bound her up
78865 ^ 1 ^ in her wings
78866 ^ 1 ^ because of their sacrifices
78867 ^ 1 ^ o priests
78868 ^ 1 ^ ye house
78869 ^ 1 ^ and give ye ear
78870 ^ 1 ^ is toward you because
78871 ^ 1 ^ on mizpah
78872 ^ 1 ^ and a net
78873 ^ 1 ^ and the revolters
78874 ^ 1 ^ are profound
78875 ^ 1 ^ to make slaughter
78876 ^ 1 ^ have been a rebuker
78877 ^ 1 ^ thou committest whoredom
78878 ^ 1 ^ of them and they have not
78879 ^ 1 ^ doth testify
78880 ^ 1 ^ therefore shall israel
78881 ^ 1 ^ and with their herds
78882 ^ 1 ^ him  he hath withdrawn
78883 ^ 1 ^ they have dealt treacherously
78884 ^ 1 ^ they have begotten
78885 ^ 1 ^ shall a month
78886 ^ 1 ^ their portions
78887 ^ 1 ^ ye the cornet
78888 ^ 1 ^ and the trumpet
78889 ^ 1 ^ cry aloud
78890 ^ 1 ^ at bethaven
78891 ^ 1 ^ thee o benjamin
78892 ^ 1 ^ of rebuke
78893 ^ 1 ^ among the tribes
78894 ^ 1 ^ have i made known
78895 ^ 1 ^ that which shall surely be
78896 ^ 1 ^ like them that remove
78897 ^ 1 ^ therefore i will pour out
78898 ^ 1 ^ them like water
78899 ^ 1 ^ is oppressed
78900 ^ 1 ^ he willingly
78901 ^ 1 ^ be unto ephraim
78902 ^ 1 ^ his wound
78903 ^ 1 ^ yet could
78904 ^ 1 ^ you of your wound
78905 ^ 1 ^ will be unto ephraim
78906 ^ 1 ^ and as a young lion
78907 ^ 1 ^ will tear
78908 ^ 1 ^ and go away
78909 ^ 1 ^ shall rescue
78910 ^ 1 ^ they acknowledge their offense
78911 ^ 1 ^ in their affliction
78912 ^ 1 ^ they will seek me early
78913 ^ 1 ^ hath torn
78914 ^ 1 ^ and he will heal
78915 ^ 1 ^ us he hath smitten
78916 ^ 1 ^ and he will bind us up
78917 ^ 1 ^ after two days
78918 ^ 1 ^ will he revive
78919 ^ 1 ^ us in the third
78920 ^ 1 ^ he will raise us up
78921 ^ 1 ^ and we shall live
78922 ^ 1 ^ then shall we know
78923 ^ 1 ^ if we follow on
78924 ^ 1 ^ unto us as the rain
78925 ^ 1 ^ as the latter
78926 ^ 1 ^ and former rain
78927 ^ 1 ^ unto thee o judah
78928 ^ 1 ^ unto thee for your goodness
78929 ^ 1 ^ is as a morning
78930 ^ 1 ^ it goeth away
78931 ^ 1 ^ have i hewed
78932 ^ 1 ^ them by the prophets
78933 ^ 1 ^ them by the words
78934 ^ 1 ^ and thy judgments
78935 ^ 1 ^ are as the light
78936 ^ 1 ^ more than burnt offerings
78937 ^ 1 ^ have they dealt treacherously
78938 ^ 1 ^ is a city
78939 ^ 1 ^ and is polluted
78940 ^ 1 ^ and as troops of robbers
78941 ^ 1 ^ so the company
78942 ^ 1 ^ by consent
78943 ^ 1 ^ is the whoredom
78944 ^ 1 ^ a harvest
78945 ^ 1 ^ for thee when i returned
78946 ^ 1 ^ when i would have healed
78947 ^ 1 ^ then the iniquity
78948 ^ 1 ^ and the thief
78949 ^ 1 ^ and the troop of robbers
78950 ^ 1 ^ and they consider
78951 ^ 1 ^ that i remember
78952 ^ 1 ^ their own doings
78953 ^ 1 ^ have beset them about
78954 ^ 1 ^ they make the king glad
78955 ^ 1 ^ with their wickedness
78956 ^ 1 ^ with their lies
78957 ^ 1 ^ an oven
78958 ^ 1 ^ heated
78959 ^ 1 ^ the baker
78960 ^ 1 ^ who ceaseth
78961 ^ 1 ^ from raising
78962 ^ 1 ^ after he hath kneaded
78963 ^ 1 ^ it be leavened
78964 ^ 1 ^ of our king
78965 ^ 1 ^ have made him sick
78966 ^ 1 ^ with bottles
78967 ^ 1 ^ scorners
78968 ^ 1 ^ they have made ready
78969 ^ 1 ^ while they lie in wait
78970 ^ 1 ^ their baker
78971 ^ 1 ^ as a flaming
78972 ^ 1 ^ they are all hot
78973 ^ 1 ^ among them that calleth
78974 ^ 1 ^ hath mixed himself
78975 ^ 1 ^ have devoured
78976 ^ 1 ^ gray hairs
78977 ^ 1 ^ are here and there
78978 ^ 1 ^ upon him yet he
78979 ^ 1 ^ testifieth
78980 ^ 1 ^ and they do not
78981 ^ 1 ^ him for all
78982 ^ 1 ^ like a silly
78983 ^ 1 ^ dove
78984 ^ 1 ^ i will spread
78985 ^ 1 ^ them i will bring them down
78986 ^ 1 ^ as the fowls
78987 ^ 1 ^ i will chastise
78988 ^ 1 ^ them as their congregation
78989 ^ 1 ^ they have fled
78990 ^ 1 ^ me destruction
78991 ^ 1 ^ against me though i
78992 ^ 1 ^ and they have not
78993 ^ 1 ^ me with their heart
78994 ^ 1 ^ they howled
78995 ^ 1 ^ they assemble themselves
78996 ^ 1 ^ and they rebel
78997 ^ 1 ^ have bound
78998 ^ 1 ^ yet do they imagine
78999 ^ 1 ^ to the most high
79000 ^ 1 ^ for the rage
79001 ^ 1 ^ of their tongue
79002 ^ 1 ^ shall be their derision
79003 ^ 1 ^ set the trumpet
79004 ^ 1 ^ he shall come as an eagle
79005 ^ 1 ^ and trespassed
79006 ^ 1 ^ unto me my god
79007 ^ 1 ^ the thing that is good
79008 ^ 1 ^ have set up kings
79009 ^ 1 ^ me they have made princes
79010 ^ 1 ^ them idols
79011 ^ 1 ^ they may be cut off
79012 ^ 1 ^ thy calf
79013 ^ 1 ^ o samaria
79014 ^ 1 ^ hath cast thee off
79015 ^ 1 ^ against them how long
79016 ^ 1 ^ they attain
79017 ^ 1 ^ to innocency
79018 ^ 1 ^ also the workman
79019 ^ 1 ^ and they shall reap
79020 ^ 1 ^ it hath no
79021 ^ 1 ^ the bud
79022 ^ 1 ^ it yield
79023 ^ 1 ^ shall swallow it up
79024 ^ 1 ^ as a vessel
79025 ^ 1 ^ are gone up
79026 ^ 1 ^ by himself ephraim
79027 ^ 1 ^ they have hired
79028 ^ 1 ^ them and they shall sorrow
79029 ^ 1 ^ for the burden
79030 ^ 1 ^ hath made many
79031 ^ 1 ^ unto him to sin
79032 ^ 1 ^ to him the great things
79033 ^ 1 ^ of my law
79034 ^ 1 ^ but they were counted
79035 ^ 1 ^ a strange thing
79036 ^ 1 ^ for the sacrifices
79037 ^ 1 ^ of mine offerings
79038 ^ 1 ^ it but the lord
79039 ^ 1 ^ will he remember
79040 ^ 1 ^ upon his cities
79041 ^ 1 ^ as other people
79042 ^ 1 ^ thou hast gone a whoring
79043 ^ 1 ^ and the winepress
79044 ^ 1 ^ them and the new wine
79045 ^ 1 ^ things in assyria
79046 ^ 1 ^ offerings to the lord
79047 ^ 1 ^ shall they be pleasing
79048 ^ 1 ^ unto him their sacrifices
79049 ^ 1 ^ shall be unto them as the bread
79050 ^ 1 ^ of mourners
79051 ^ 1 ^ thereof shall be polluted
79052 ^ 1 ^ for their soul
79053 ^ 1 ^ come into
79054 ^ 1 ^ in the solemn
79055 ^ 1 ^ because of destruction
79056 ^ 1 ^ shall gather them up
79057 ^ 1 ^ memphis
79058 ^ 1 ^ them the pleasant
79059 ^ 1 ^ places for their silver
79060 ^ 1 ^ them thorns
79061 ^ 1 ^ shall be in their tabernacles
79062 ^ 1 ^ of recompense
79063 ^ 1 ^ it  the prophet
79064 ^ 1 ^ the spiritual
79065 ^ 1 ^ is a snare
79066 ^ 1 ^ of a fowler
79067 ^ 1 ^ they have deeply
79068 ^ 1 ^ corrupted
79069 ^ 1 ^ themselves  as in the days
79070 ^ 1 ^ therefore he will remember
79071 ^ 1 ^ like grapes
79072 ^ 1 ^ as the firstripe
79073 ^ 1 ^ in the fig tree
79074 ^ 1 ^ at her first time
79075 ^ 1 ^ to baalpeor
79076 ^ 1 ^ and separated themselves
79077 ^ 1 ^ unto that shame
79078 ^ 1 ^ according as they loved
79079 ^ 1 ^ as for ephraim
79080 ^ 1 ^ shall fly away
79081 ^ 1 ^ from the birth
79082 ^ 1 ^ and from the womb
79083 ^ 1 ^ and from the conception
79084 ^ 1 ^ they bring up
79085 ^ 1 ^ yet will i bereave
79086 ^ 1 ^ them that there shall not be a man
79087 ^ 1 ^ left  yea
79088 ^ 1 ^ to them when i depart
79089 ^ 1 ^ is planted
79090 ^ 1 ^ in a pleasant place
79091 ^ 1 ^ them a miscarrying
79092 ^ 1 ^ is in gilgal
79093 ^ 1 ^ i hated
79094 ^ 1 ^ are revolters
79095 ^ 1 ^ their root
79096 ^ 1 ^ yet will i slay
79097 ^ 1 ^ even the beloved
79098 ^ 1 ^ fruit of their womb
79099 ^ 1 ^ will cast them away
79100 ^ 1 ^ unto him and they shall be
79101 ^ 1 ^ wanderers
79102 ^ 1 ^ is an empty
79103 ^ 1 ^ he bringeth forth
79104 ^ 1 ^ unto himself according to the multitude
79105 ^ 1 ^ of his fruit
79106 ^ 1 ^ he hath increased
79107 ^ 1 ^ according to the goodness
79108 ^ 1 ^ they have made goodly
79109 ^ 1 ^ shall they be found faulty
79110 ^ 1 ^ shall break down
79111 ^ 1 ^ he shall spoil
79112 ^ 1 ^ we feared
79113 ^ 1 ^ then should a king
79114 ^ 1 ^ swearing
79115 ^ 1 ^ in making
79116 ^ 1 ^ thus judgment
79117 ^ 1 ^ springeth up
79118 ^ 1 ^ as hemlock
79119 ^ 1 ^ because of the calves
79120 ^ 1 ^ thereof shall mourn
79121 ^ 1 ^ it and the priests
79122 ^ 1 ^ thereof that rejoiced
79123 ^ 1 ^ it is departed
79124 ^ 1 ^ it shall be also
79125 ^ 1 ^ for a present
79126 ^ 1 ^ of his own counsel
79127 ^ 1 ^ as for samaria
79128 ^ 1 ^ as the foam
79129 ^ 1 ^ also of aven
79130 ^ 1 ^ the thorn
79131 ^ 1 ^ and the thistle
79132 ^ 1 ^ us and to the hills
79133 ^ 1 ^ thou hast sinned
79134 ^ 1 ^ it is in my desire
79135 ^ 1 ^ that i should chastise
79136 ^ 1 ^ them and the people
79137 ^ 1 ^ them when they shall bind
79138 ^ 1 ^ themselves in their two
79139 ^ 1 ^ furrows
79140 ^ 1 ^ is as a heifer
79141 ^ 1 ^ that is taught
79142 ^ 1 ^ to tread out
79143 ^ 1 ^ the corn  but i
79144 ^ 1 ^ her fair
79145 ^ 1 ^ i will make ephraim
79146 ^ 1 ^ shall plow
79147 ^ 1 ^ shall break his clods
79148 ^ 1 ^ to yourselves in righteousness
79149 ^ 1 ^ for it is time
79150 ^ 1 ^ ye have plowed
79151 ^ 1 ^ ye have reaped
79152 ^ 1 ^ ye have eaten
79153 ^ 1 ^ thou didst trust
79154 ^ 1 ^ of thy mighty men
79155 ^ 1 ^ therefore shall a tumult
79156 ^ 1 ^ thy fortresses
79157 ^ 1 ^ as shalman
79158 ^ 1 ^ betharbel
79159 ^ 1 ^ was dashed in pieces
79160 ^ 1 ^ shall bethel
79161 ^ 1 ^ of your great wickedness
79162 ^ 1 ^ in a morning
79163 ^ 1 ^ utterly be cut off
79164 ^ 1 ^ was a child
79165 ^ 1 ^ then i loved
79166 ^ 1 ^ him and called
79167 ^ 1 ^ as they called
79168 ^ 1 ^ them they sacrificed
79169 ^ 1 ^ taught ephraim also to go
79170 ^ 1 ^ but they knew
79171 ^ 1 ^ i healed
79172 ^ 1 ^ them with cords
79173 ^ 1 ^ with bands
79174 ^ 1 ^ to them as they that take off
79175 ^ 1 ^ their jaws
79176 ^ 1 ^ and i laid
79177 ^ 1 ^ but the assyrian
79178 ^ 1 ^ shall be his king
79179 ^ 1 ^ on his cities
79180 ^ 1 ^ them  because of their own counsels
79181 ^ 1 ^ are bent
79182 ^ 1 ^ to backsliding
79183 ^ 1 ^ from me though they called
79184 ^ 1 ^ none at all
79185 ^ 1 ^ would exalt
79186 ^ 1 ^ shall i give thee up
79187 ^ 1 ^ how shall i deliver
79188 ^ 1 ^ thee israel
79189 ^ 1 ^ shall i make
79190 ^ 1 ^ thee as admah
79191 ^ 1 ^ how shall i set
79192 ^ 1 ^ thee as zeboim
79193 ^ 1 ^ me my repentings
79194 ^ 1 ^ are kindled
79195 ^ 1 ^ the fierceness
79196 ^ 1 ^ of thee and i will not
79197 ^ 1 ^ he shall roar
79198 ^ 1 ^ they shall tremble
79199 ^ 1 ^ and as a dove
79200 ^ 1 ^ compasseth me about
79201 ^ 1 ^ with deceit
79202 ^ 1 ^ and is faithful
79203 ^ 1 ^ on wind
79204 ^ 1 ^ he daily
79205 ^ 1 ^ and they do make
79206 ^ 1 ^ is carried
79207 ^ 1 ^ hath also a controversy
79208 ^ 1 ^ and will punish
79209 ^ 1 ^ according to his doings
79210 ^ 1 ^ will he recompense
79211 ^ 1 ^ he took his brother by the heel
79212 ^ 1 ^ in the womb
79213 ^ 1 ^ yea he had power
79214 ^ 1 ^ and made supplication
79215 ^ 1 ^ unto him he found
79216 ^ 1 ^ him in bethel
79217 ^ 1 ^ is his memorial
79218 ^ 1 ^ therefore turn
79219 ^ 1 ^ to thy god
79220 ^ 1 ^ and wait
79221 ^ 1 ^ he is a merchant
79222 ^ 1 ^ are in his hand
79223 ^ 1 ^ to oppress
79224 ^ 1 ^ i am become rich
79225 ^ 1 ^ i have found me out
79226 ^ 1 ^ my labors
79227 ^ 1 ^ were sin
79228 ^ 1 ^ that am the lord
79229 ^ 1 ^ will yet
79230 ^ 1 ^ make thee to dwell
79231 ^ 1 ^ in tabernacles
79232 ^ 1 ^ of the solemn feast
79233 ^ 1 ^ i have also spoken
79234 ^ 1 ^ have multiplied
79235 ^ 1 ^ and used similitudes
79236 ^ 1 ^ by the ministry
79237 ^ 1 ^ are as heaps
79238 ^ 1 ^ for a wife
79239 ^ 1 ^ and for a wife
79240 ^ 1 ^ was he preserved
79241 ^ 1 ^ provoked him to anger
79242 ^ 1 ^ most bitterly
79243 ^ 1 ^ therefore shall he leave
79244 ^ 1 ^ him and his reproach
79245 ^ 1 ^ shall his lord
79246 ^ 1 ^ himself in israel
79247 ^ 1 ^ but when he offended
79248 ^ 1 ^ according to their own understanding
79249 ^ 1 ^ of it the work
79250 ^ 1 ^ of the craftsmen
79251 ^ 1 ^ of them let the men
79252 ^ 1 ^ that sacrifice
79253 ^ 1 ^ that is driven with the whirlwind
79254 ^ 1 ^ out of the floor
79255 ^ 1 ^ and as the smoke
79256 ^ 1 ^ out of the chimney
